Unit,Plot,Quadrat,SpClass,Species,Class 1,Class 2,Class 3,Class 4,Notes
1,P5,2,OC,WHA,1,0,0,0,
1,P5,3,INT,SAS,3,2,1,0,
1,P5,3,TOL,REM,5,0,0,0,
1,P5,4,TOL,REM,7,0,0,0,
1,P5,4,INT,SAS,1,0,0,3,
1,P5,4,OC,FLD,1,0,0,0,
1,P5,4,TOL,AMB,0,0,1,0,
1,Q3,1,Hic,PIH,2,1,0,0,
1,Q3,1,TOL,REM,1,0,0,0,
1,Q3,2,TOL,REM,2,0,0,0,
1,Q3,2,TOL,AMB,0,0,0,1,
1,Q3,2,Hic,PIH,1,0,0,0,
1,Q3,2,INT,SAS,1,0,0,0,
1,Q3,3,INT,TUP,1,0,0,0,
1,Q3,3,INT,SAS,1,2,1,0,
1,Q3,3,TOL,REM,1,0,0,0,
1,Q3,3,OC,FLD,1,0,0,0,
1,Q3,3,OC,WHA,1,0,0,0,
1,Q3,3,OC,REE,0,0,1,0,
1,Q3,4,OC,REE,2,0,0,0,
1,Q3,4,OC,FLD,1,0,0,0,
1,Q3,4,INT,SAS,0,1,1,0,
1,Q3,4,INT,BLC,1,1,0,0,
1,Q3,4,INT,TUP,1,0,0,0,
1,Q3,4,TOL,REM,3,0,0,0,
1,Q3,4,TOL,AMB,0,0,0,1,
1,Q3,4,NC,ERB,1,0,0,0,
1,Q3,4,Xoak,OAK,0,1,0,0,
1,Q3,4,Hic,SHH,1,0,0,0,
1,Q5,1,INT,SAS,2,0,0,0,
1,Q5,1,XOak,CHO,1,0,0,0,
1,Q5,2,INT,SAS,4,0,0,0,
1,Q5,2,Xoak,BLO,1,0,0,0,
1,Q5,2,TOL,REM,2,0,0,0,
1,Q5,2,XOak,CHO,1,0,0,0,
1,Q5,3,Xoak,BLO,2,0,0,0,
1,Q5,3,TOL,REM,5,0,0,0,
1,Q5,3,INT,SAS,5,2,0,0,
1,Q5,3,XOak,CHO,6,0,0,0,
1,Q5,4,INT,SAS,8,2,0,0,
1,Q5,4,XOak,CHO,4,0,0,0,
1,Q5,4,MOak,WHO,3,0,0,0,
1,Q5,4,TOL,REM,7,0,0,0,
1,Q5,4,Xoak,BLO,3,0,0,0,
1,Q5,4,Xoak,SCO,1,0,0,0,
1,R3,1,TOL,REM,1,0,0,0,
1,R3,1,OC,REE,11,2,1,0,
1,R3,1,INT,UNK,1,0,0,0,black walnut or hickory?
1,R3,2,OC,WHA,1,2,0,0,
1,R3,2,OC,REE,14,7,0,0,
1,R3,2,NC,ERB,1,0,0,0,
1,R3,2,Moak,NRO,1,0,0,0,
1,R3,2,Hic,PIH,1,0,0,0,
1,R3,3,Hic,PIH,1,0,0,0,
1,R3,3,OC,REE,4,2,0,0,
1,R3,3,OC,WHA,0,0,1,1,
1,R3,3,NC,ERB,1,0,1,0,
1,R3,3,INT,TUP,2,0,0,0,
1,R3,3,Hic,SHH,0,1,0,0,
1,R3,4,OC,REE,6,1,1,1,
1,R3,4,NC,HAZ,0,0,0,4,
1,R3,4,NC,ERB,0,0,0,1,
1,R5,1,TOL,REM,24,0,0,0,
1,R5,1,INT,SAS,3,2,0,0,
1,R5,1,XOak,CHO,4,0,0,0,
1,R5,2,INT,SAS,7,1,1,0,
1,R5,2,Xoak,BLO,0,1,0,0,
1,R5,2,Hic,SHH,1,0,0,0,
1,R5,2,TOL,REM,10,0,0,0,
1,R5,3,XOak,CHO,4,0,0,0,
1,R5,3,TOL,REM,3,0,0,0,
1,R5,3,Hic,SHH,1,0,0,0,
1,R5,3,Xoak,BLO,1,0,0,0,
1,R5,3,INT,SAS,6,0,0,0,
1,R5,4,XOak,CHO,6,0,0,0,
1,R5,4,INT,SAS,28,0,0,0,
1,R5,4,Xoak,BLO,1,0,0,0,
1,R5,4,TOL,REM,7,0,0,0,
1,S5,1,OC,REE,4,4,0,0,
1,S5,1,TOL,REM,2,0,0,0,
1,S5,2,NC,ERB,0,2,0,0,
1,S5,2,OC,REE,3,0,1,0,
1,S5,2,Hic,SHH,1,0,0,0,
1,S5,2,Hic,PIH,1,0,0,0,
1,S5,2,OC,REE,1,0,0,0,
1,S5,2,TOL,REM,2,0,0,0,
1,S5,2,NC,SPI,0,1,2,0,
1,S5,3,NC,SPI,1,0,0,0,
1,S5,3,Xoak,BLO,2,0,0,0,
1,S5,3,Hic,HIC,2,0,0,0,
1,S5,3,TOL,REM,3,0,0,0,
1,S5,3,Hic,SHH,1,0,0,0,
1,S5,3,TOL,REM,3,0,0,0,
1,S5,4,TOL,REM,5,0,0,0,
1,S5,4,Hic,SMC,1,0,0,0,
1,S5,4,OC,REE,4,0,0,0,
1,S5,4,Hic,PIH,1,0,0,0,
1,S5,4,INT,SAS,1,0,0,0,
1,S5,4,NC,ERB,1,0,0,0,
1,S5,4,NC,SPI,1,0,0,0,
2,A5,1,NC,SPI,3,1,5,0,
2,A5,1,INT,SAS,1,0,0,0,
2,A5,1,TOL,REM,1,0,0,0,
2,A5,2,TOL,REM,6,0,0,0,
2,A5,2,INT,TUP,3,0,0,0,
2,A5,2,INT,BLC,1,0,0,0,
2,A5,3,INT,BLC,1,0,0,0,
2,A5,3,OC,REE,0,1,0,0,
2,A5,3,TOL,REM,1,0,0,0,
2,A5,3,NC,SPI,4,1,0,0,
2,A5,3,NC,MUS,1,0,0,0,
2,A5,4,Moak,NRO,1,0,1,0,
2,A5,4,TOL,REM,2,0,0,0,
2,A5,4,INT,TUP,1,0,0,0,
2,A5,4,NC,SPI,3,2,1,0,
2,B5,1,INT,SAS,3,0,0,0,
2,B5,1,TOL,REM,11,0,0,0,
2,B5,1,INT,BLC,1,0,0,0,
2,B5,1,Hic,PIH,1,0,0,0,
2,B5,1,XOak,CHO,1,0,0,0,
2,B5,1,Hic,HIC,1,0,0,0,
2,B5,1,Moak,NRO,1,0,0,0,
2,B5,2,INT,TUP,1,0,0,0,
2,B5,2,TOL,REM,7,0,0,0,
2,B5,2,NC,IRO,0,0,1,0,
2,B5,2,Hic,PIH,1,0,0,0,
2,B5,2,INT,BLC,0,1,0,0,
2,B5,2,Hic,BIH,1,0,0,0,
2,B5,2,OC,FLD,0,0,1,0,
2,B5,3,TOL,REM,11,0,0,0,
2,B5,3,INT,SAS,2,1,0,0,
2,B5,4,Hic,PIH,3,0,0,0,
2,B5,4,MOak,WHO,2,0,0,0,
2,B5,4,INT,TUP,1,0,0,0,
2,B5,4,INT,SAS,1,0,0,0,
2,B5,4,TOL,REM,10,0,0,0,
2,C1,1,NC,SPI,4,5,10,2,
2,C1,1,OC,WHA,2,1,0,1,
2,C1,1,Xoak,BLO,1,0,0,0,
2,C1,1,Hic,HIC,1,0,0,0,
2,C1,1,INT,SAS,0,2,0,0,
2,C1,2,OC,WHA,1,0,0,0,
2,C1,2,INT,SAS,2,0,0,0,
2,C1,2,NC,SPI,2,6,11,2,
2,C1,3,NC,SPI,0,2,3,4,
2,C1,3,OC,WHA,1,0,0,0,
2,C1,4,INT,TUP,3,0,0,0,
2,C1,4,OC,WHA,8,1,0,0,
2,C1,4,NC,ELM,2,0,0,0,
2,C1,4,INT,SAS,2,2,0,0,
2,C1,4,Hic,PIH,0,1,0,0,
2,C1,4,OC,REE,0,1,0,0,
2,C5,1,INT,BLC,1,0,0,0,
2,C5,1,INT,SAS,1,0,0,0,
2,C5,1,TOL,REM,8,0,0,0,
2,C5,1,XOak,CHO,3,0,0,0,
2,C5,1,Xoak,BLO,1,0,0,0,
2,C5,1,Hic,PIH,1,0,0,0,
2,C5,1,INT,TUP,1,0,0,0,
2,C5,2,NC,IRO,1,1,0,0,
2,C5,2,Hic,PIH,1,0,0,0,
2,C5,2,INT,SAS,4,0,0,0,
2,C5,2,OC,WHA,0,1,0,0,
2,C5,2,TOL,REM,3,0,0,0,
2,C5,2,XOak,CHO,1,0,0,0,
2,C5,3,INT,SAS,1,1,0,0,
2,C5,3,INT,TUP,1,0,0,0,
2,C5,3,Hic,PIH,2,0,0,0,
2,C5,3,NC,IRO,0,1,0,0,
2,C5,3,OC,WHA,1,1,0,0,
2,C5,3,OC,FLD,3,0,0,0,
2,C5,3,Hic,HIC,1,0,0,0,
2,C5,3,TOL,REM,1,0,0,0,
2,C5,3,Xoak,BLO,1,0,0,0,
2,C5,3,TOL,AMB,0,0,2,0,
2,C5,4,NC,IRO,0,1,1,1,
2,C5,4,OC,BLG,3,1,0,0,
2,C5,4,INT,SAS,1,1,0,0,
2,C5,4,TOL,REM,4,0,0,0,
2,C5,4,XOak,CHO,1,0,0,0,
2,C5,4,TOL,AMB,0,0,1,0,
2,C7,1,OC,WHA,4,0,0,0,
2,C7,1,TOL,REM,8,0,0,0,
2,C7,1,Moak,NRO,0,1,0,0,
2,C7,2,INT,TUP,1,0,0,0,
2,C7,2,INT,SAS,1,0,0,0,
2,C7,2,NC,MUS,0,0,0,2,
2,C7,2,TOL,REM,2,0,0,0,
2,C7,3,NC,WIT,1,0,0,0,
2,C7,3,INT,UNK,1,0,0,0,"HEART SHAPE, SERATED, AND SMOOTH LEAF"
2,C7,3,INT,TUP,6,0,0,0,
2,C7,3,OC,WHA,1,0,0,0,
2,C7,3,INT,SAS,4,0,0,0,
2,C7,3,Xoak,BLO,1,0,0,0,
2,C7,3,NC,MUS,4,0,0,0,
2,C7,3,TOL,SUM,2,0,0,0,
2,C7,3,TOL,REM,2,0,0,0,
2,C7,3,NC,ELM,1,0,0,0,
2,C7,4,TOL,REM,3,0,0,0,
2,D1,1,INT,SAS,1,0,0,0,
2,D1,1,Hic,PIH,1,0,0,0,
2,D1,1,Moak,NRO,1,0,0,0,
2,D1,1,OC,REE,1,0,0,0,
2,D1,2,OC,REE,1,0,0,0,
2,D1,3,OC,WHA,2,1,0,0,
2,D1,3,OC,REE,4,0,0,0,
2,D1,3,INT,TUP,2,0,0,0,
2,D1,3,INT,SAS,1,0,0,0,
2,D1,4,NC,PAW,1,3,0,0,
2,D1,4,OC,REE,5,0,0,0,
2,D1,4,XOak,CHO,1,0,0,0,
2,D1,4,INT,TUP,3,0,0,0,
2,D3,1,NC,WIT,5,0,0,0,
2,D3,1,TOL,REM,1,0,0,0,
2,D3,1,OC,WHA,3,0,0,0,
2,D3,1,OC,FLD,1,0,0,0,
2,D3,2,TOL,REM,7,0,0,0,
2,D3,3,NC,WIT,10,1,0,0,
2,D3,3,OC,WHA,2,0,0,0,
2,D3,3,INT,SAS,2,0,0,0,
2,D3,3,OC,FLD,1,0,0,0,
2,D3,3,Moak,NRO,1,0,0,0,
2,D3,4,OC,WHA,3,1,0,0,
2,D3,4,NC,WIT,3,0,0,0,
2,D3,4,NC,IRO,0,0,2,1,
2,D5,1,OC,WHA,4,0,0,0,
2,D5,1,NC,SPI,0,0,2,2,
2,D5,1,TOL,REM,4,0,0,0,
2,D5,1,INT,TUP,2,0,0,0,
2,D5,2,OC,WHA,6,0,0,0,
2,D5,2,INT,SAS,2,0,0,0,
2,D5,2,Hic,BIH,2,0,0,0,
2,D5,3,INT,SAS,1,0,0,0,
2,D5,3,Xoak,BLO,1,0,0,0,
2,D5,3,OC,WHA,14,0,0,0,
2,D5,3,Hic,PIH,2,0,0,0,
2,D5,3,INT,TUP,2,0,0,0,
2,D5,3,TOL,REM,1,0,0,0,
2,D5,4,OC,WHA,5,0,0,0,
2,D5,4,XOak,CHO,1,0,0,0,
2,D5,4,TOL,AMB,0,0,2,0,
2,D5,4,INT,TUP,4,0,0,0,
2,D5,4,NC,IRO,0,0,1,1,
2,D5,4,TOL,REM,1,0,0,0,
2,D7,1,INT,SAS,3,0,0,0,
2,D7,1,MOak,WHO,1,0,0,0,
2,D7,1,Xoak,OAK,1,0,0,0,
2,D7,1,XOak,CHO,3,1,0,0,
2,D7,1,NC,WIT,1,0,0,0,
2,D7,1,TOL,REM,5,0,0,0,
2,D7,2,TOL,REM,5,0,0,0,
2,D7,2,Moak,NRO,1,0,0,0,
2,D7,2,INT,SAS,3,0,0,0,
2,D7,2,MOak,WHO,1,0,0,0,
2,D7,3,Xoak,OAK,3,1,0,0,
2,D7,3,TOL,REM,3,0,0,0,
2,D7,4,INT,TUP,1,0,0,0,
2,D7,4,TOL,REM,2,0,0,0,
2,D7,4,NC,WIT,1,0,0,0,
2,E1,1,NC,SPI,2,0,0,0,
2,E1,1,TOL,SUM,1,0,0,0,
2,E1,2,INT,SAS,10,0,1,0,
2,E1,2,NC,SPI,2,2,2,0,
2,E1,2,OC,WHA,1,0,0,0,
2,E1,2,INT,TUP,1,0,0,0,
2,E1,3,NC,SPI,2,0,0,0,
2,E1,3,INT,SAS,1,0,0,0,
2,E1,4,OC,WHA,5,0,0,0,
2,E1,4,INT,TUP,2,0,0,0,
2,E3,1,NC,IRO,0,0,0,1,
2,E3,1,INT,TUP,1,0,0,0,
2,E3,1,TOL,REM,2,0,0,0,
2,E3,2,INT,TUP,1,0,0,0,
2,E3,2,TOL,REM,7,0,0,0,
2,E3,2,INT,SAS,1,1,0,0,
2,E3,3,XOak,CHO,1,0,0,0,
2,E3,3,NC,IRO,0,0,2,0,
2,E3,3,INT,SAS,2,0,0,0,
2,E3,4,INT,SAS,1,0,0,0,
2,E3,4,NC,IRO,0,0,0,1,
2,E3,4,TOL,REM,2,0,0,0,
2,E3,4,Hic,HIC,1,0,0,0,
2,E5,1,INT,SAS,10,0,0,0,
2,E5,1,TOL,REM,2,0,0,0,
2,E5,1,INT,TUP,1,0,0,0,
2,E5,2,INT,SAS,15,2,0,0,
2,E5,2,OC,WHA,7,0,0,0,
2,E5,2,TOL,REM,5,0,0,0,
2,E5,2,INT,TUP,2,0,0,0,
2,E5,3,Xoak,BLO,1,0,0,0,
2,E5,3,INT,SAS,11,1,0,0,
2,E5,3,OC,WHA,3,0,0,0,
2,E5,3,Hic,HIC,1,0,0,0,
2,E5,3,NC,MUS,1,0,0,0,
2,E5,3,INT,TUP,6,0,0,0,
2,E5,3,TOL,REM,8,0,0,0,
2,E5,4,INT,SAS,26,0,0,0,
2,E5,4,OC,WHA,4,0,0,0,
2,E5,4,NC,IRO,0,0,1,0,
2,E7,1,Xoak,OAK,1,0,0,0,
2,E7,1,Xoak,BLO,0,0,1,0,
2,E7,1,INT,SAS,2,0,1,0,
2,E7,1,TOL,REM,13,0,0,0,
2,E7,1,OC,FLD,1,0,0,0,
2,E7,2,XOak,CHO,1,0,0,0,
2,E7,2,TOL,REM,13,0,0,0,
2,E7,2,INT,SAS,8,0,0,0,
2,E7,3,TOL,REM,28,0,0,1,
2,E7,3,NC,MUS,1,0,0,0,
2,E7,3,Hic,PIH,1,0,0,0,
2,E7,3,INT,SAS,5,1,1,0,
2,E7,3,Xoak,BLO,1,0,0,0,
2,E7,3,XOak,CHO,1,0,0,0,
2,E7,4,TOL,REM,12,0,0,0,
2,E7,4,INT,SAS,2,0,0,0,
2,E7,4,MOak,WHO,0,1,0,0,
2,F1,1,INT,TUP,2,0,0,0,
2,F1,2,OC,WHA,1,0,0,0,
2,F1,2,INT,TUP,1,0,0,0,
2,F1,2,NC,ERB,1,0,0,0,
2,F1,2,NC,PAW,0,1,0,0,
2,F1,3,NC,WIT,0,0,3,2,
2,F1,4,INT,TUP,1,0,0,0,
2,F1,4,OC,FLD,1,0,0,0,
2,F1,4,NC,WIT,1,0,1,0,
2,F1,4,Hic,PIH,1,0,0,0,
2,F3,1,OC,WHA,2,0,0,0,
2,F3,2,NC,SPI,0,1,2,0,
2,F3,3,Hic,PIH,1,0,0,0,
2,F3,3,XOak,CHO,1,0,0,0,
2,F3,3,OC,WHA,2,1,0,0,
2,F3,3,INT,BLC,4,0,0,0,
2,F3,3,OC,FLD,2,0,0,0,
2,F3,3,INT,SAS,1,0,0,0,
2,F3,3,INT,TUP,1,0,0,0,
2,F3,3,TOL,REM,1,0,0,0,
2,F3,4,INT,TUP,3,0,0,0,
2,F3,4,TOL,REM,2,0,0,0,
2,F3,4,OC,WHA,2,0,0,0,
2,F3,4,NC,SPI,1,0,1,0,
2,F3,4,TOL,AMB,0,1,0,0,
2,F5,1,INT,BLC,3,0,0,0,
2,F5,1,NC,SPI,1,0,0,0,
2,F5,1,OC,WHA,1,0,0,0,
2,F5,1,TOL,REM,1,0,0,0,
2,F5,2,INT,TUP,4,0,0,0,
2,F5,2,INT,SAS,1,0,0,0,
2,F5,2,OC,FLD,0,1,0,0,
2,F5,3,INT,SAS,1,0,0,0,
2,F5,3,OC,WHA,1,0,0,0,
2,F5,3,TOL,REM,1,0,0,0,
2,F7,1,INT,SAS,4,1,0,0,
2,F7,1,TOL,REM,1,0,0,0,
2,F7,2,INT,SAS,3,1,0,0,
2,F7,2,Moak,NRO,0,1,1,0,
2,F7,2,INT,TUP,1,0,0,0,
2,F7,2,INT,BLC,1,0,0,0,
2,F7,2,TOL,REM,2,0,0,0,
2,F7,3,XOak,CHO,1,1,0,1,
2,F7,3,NC,IRO,1,0,1,0,
2,F7,3,OC,FLD,2,0,0,1,
2,F7,3,OC,BLG,1,0,0,0,
2,F7,3,MOak,who,2,0,0,0,
2,F7,3,INT,BLC,1,0,0,0,
2,F7,3,INT,SAS,2,1,0,0,
2,F7,3,NC,MUS,1,0,0,0,
2,F7,3,TOL,REM,2,0,0,0,
2,F7,3,Hic,SHH,1,0,0,1,
2,F7,4,INT,SAS,12,1,0,0,
2,F7,4,TOL,REM,7,0,0,0,
2,F7,4,Xoak,BLO,1,0,0,0,
2,G3,1,INT,BLC,1,0,0,0,
2,G3,1,OC,WHA,6,2,0,0,
2,G3,1,INT,SAS,4,0,0,0,
2,G3,1,Xoak,BLO,1,0,0,0,
2,G3,1,TOL,REM,5,0,0,0,
2,G3,1,INT,TUP,1,0,0,0,
2,G3,2,INT,SAS,1,0,0,0,
2,G3,2,Moak,NRO,1,0,0,0,
2,G3,2,OC,WHA,11,3,0,0,
2,G3,2,INT,TUP,6,0,0,0,
2,G3,2,TOL,REM,4,0,0,0,
2,G3,3,OC,WHA,6,1,1,0,
2,G3,3,INT,SAS,4,0,0,0,
2,G3,3,TOL,REM,5,0,0,0,
2,G3,3,Xoak,BLO,2,0,0,0,
2,G3,3,INT,TUP,3,0,0,0,
2,G3,3,Hic,SHH,1,0,0,0,
2,G3,3,TOL,SUM,0,0,1,0,
2,G3,4,OC,WHA,19,2,0,0,
2,G3,4,TOL,REM,4,0,0,0,
2,G3,4,INT,TUP,8,0,0,0,
2,G3,4,INT,SAS,3,0,0,0,
2,G3,4,Xoak,BLO,1,0,0,0,
2,G5,1,OC,WHA,1,0,0,0,
2,G5,1,Hic,PIH,2,0,0,0,
2,G5,1,INT,SAS,3,1,0,0,
2,G5,1,OC,FLD,1,0,0,0,
2,G5,1,Moak,NRO,1,0,0,0,
2,G5,1,TOL,REM,10,0,0,0,
2,G5,2,INT,SAS,2,1,0,0,
2,G5,2,NC,IRO,0,0,1,0,
2,G5,2,OC,WHA,1,0,0,0,
2,G5,2,TOL,REM,3,0,0,0,
2,G5,2,Hic,PIH,1,0,0,0,
2,G5,3,TOL,REM,1,0,0,0,
2,G5,4,INT,SAS,1,0,0,0,
2,G5,4,TOL,REM,10,0,0,0,
2,G6,1,INT,SAS,4,1,0,0,
2,G6,1,XOak,CHO,2,0,0,0,
2,G6,1,TOL,REM,33,0,0,0,
2,G6,1,Xoak,BLO,1,0,0,0,
2,G6,2,INT,SAS,3,1,0,0,
2,G6,2,TOL,REM,19,0,0,0,
2,G6,3,XOak,CHO,1,0,0,0,
2,G6,3,INT,SAS,1,3,0,0,
2,G6,3,NC,IRO,2,0,0,0,
2,G6,3,TOL,REM,25,0,0,0,
2,G6,4,INT,SAS,4,0,0,0,
2,G6,4,TOL,REM,22,0,0,0,
2,G7,1,OC,ERC,1,0,0,0,
2,G7,1,INT,SAS,15,1,0,0,
2,G7,1,Xoak,BLO,1,0,0,0,
2,G7,1,NC,MUS,1,0,0,0,
2,G7,1,TOL,REM,5,0,0,0,
2,G7,2,INT,SAS,10,1,0,0,
2,G7,2,Moak,NRO,1,0,0,0,
2,G7,2,NC,WIT,1,0,0,0,
2,G7,2,XOak,CHO,1,0,0,0,
2,G7,2,Xoak,BLO,1,2,0,0,
2,G7,2,TOL,REM,20,0,0,0,
2,G7,3,Hic,PIH,1,0,0,0,
2,G7,3,INT,SAS,8,1,0,0,
2,G7,3,NC,SER,0,1,0,0,
2,G7,3,TOL,REM,9,0,0,1,
2,G7,3,MOak,WINGED SUMAC,2,1,0,0,
2,G7,3,OC,FLD,1,0,0,0,
2,G7,4,INT,SAS,17,0,0,0,
2,G7,4,XOak,CHO,1,1,0,0,
2,G7,4,OC,BLG,1,1,0,0,
2,G7,4,Xoak,BLO,2,0,0,0,
2,G7,4,TOL,REM,15,0,0,0,
2,H3,1,OC,WHA,1,0,0,0,
2,H3,1,INT,SAS,6,0,0,0,
2,H3,1,INT,TUP,5,0,0,0,
2,H3,1,TOL,REM,2,0,0,0,
2,H3,1,XOak,CHO,3,0,0,0,
2,H3,2,OC,WHA,5,1,1,1,
2,H3,2,INT,SAS,1,0,0,0,
2,H3,2,TOL,REM,2,0,0,0,
2,H3,2,Hic,PIH,2,0,0,0,
2,H3,2,NC,IRO,0,0,1,0,
2,H3,3,TOL,REM,1,0,0,0,
2,H3,3,Hic,PIH,1,0,0,0,
2,H3,3,OC,WHA,2,1,0,0,
2,H3,3,INT,SAS,4,0,0,0,
2,H3,4,OC,WHA,4,1,3,0,
2,H3,4,INT,TUP,4,0,0,0,
2,H3,4,TOL,REM,2,0,0,0,
2,H5,1,INT,SAS,4,3,0,0,
2,H5,1,TOL,REM,1,0,0,0,
2,H5,2,XOak,CHO,1,0,0,0,
2,H5,2,INT,BLC,0,1,0,0,
2,H5,3,Xoak,BLO,2,0,0,0,
2,H5,3,TOL,REM,3,0,0,0,
2,H5,3,INT,SAS,5,0,0,0,
2,H5,3,XOak,CHO,1,1,0,0,
2,H5,3,OC,FLD,1,0,0,0,
2,H5,3,Moak,NRO,1,0,0,0,
2,H5,4,XOak,CHO,2,0,0,0,
2,H5,4,Hic,PIH,1,0,0,0,
2,H5,4,NC,WIT,4,0,0,0,
2,H5,4,INT,SAS,1,0,0,0,
2,H5,4,TOL,REM,1,0,0,0,
2,H6,1,TOL,REM,22,0,0,0,
2,H6,1,INT,SAS,2,0,0,0,
2,H6,1,XOak,CHO,1,0,0,0,
2,H6,2,TOL,REM,11,0,0,0,
2,H6,2,INT,TUP,3,0,0,0,
2,H6,2,INT,SAS,3,0,0,0,
2,H6,3,XOak,CHO,1,1,0,0,
2,H6,3,INT,SAS,5,2,0,0,
2,H6,3,INT,TUP,1,0,0,0,
2,H6,3,TOL,REM,12,0,0,0,
2,H6,4,XOak,CHO,1,0,0,0,
2,H6,4,TOL,REM,14,0,0,0,
2,H6,4,INT,SAS,2,0,0,0,
2,H7,1,NC,MUS,5,0,0,0,
2,H7,1,INT,SAS,18,0,0,0,
2,H7,1,TOL,REM,28,0,0,0,
2,H7,1,OC,WHA,7,0,0,0,
2,H7,1,INT,TUP,6,0,0,0,
2,H7,1,Xoak,BLO,1,0,0,0,
2,H7,1,MOak,WHO,1,0,0,0,
2,H7,2,TOL,REM,24,0,0,0,
2,H7,2,OC,WHA,2,0,0,0,
2,H7,2,INT,SAS,9,0,0,0,
2,H7,2,NC,MUS,7,0,0,0,
2,H7,2,INT,TUP,8,0,0,0,
2,H7,2,Hic,PIH,1,0,0,0,
2,H7,2,TOL,AMB,0,0,1,0,
2,H7,3,TOL,REM,14,0,0,0,
2,H7,3,NC,MUS,7,0,0,0,
2,H7,3,INT,TUP,11,0,0,0,
2,H7,3,INT,SAS,7,0,0,0,
2,H7,3,OC,WHA,2,0,0,0,
2,H7,3,TOL,AMB,0,0,1,0,
2,H7,3,Hic,SHH,2,0,0,0,
2,H7,4,INT,SAS,4,0,0,0,
2,H7,4,NC,MUS,4,1,1,0,
2,H7,4,TOL,REM,7,0,0,0,
2,H7,4,INT,TUP,4,0,0,0,
2,H7,4,Hic,SHH,1,0,0,0,
2,H7,4,Moak,NRO,2,1,0,0,
2,H7,4,MOak,WHO,1,0,0,0,
2,I3,1,INT,TUP,5,0,0,0,
2,I3,1,OC,WHA,8,5,0,0,
2,I3,1,INT,SAS,0,1,0,0,
2,I3,1,Hic,BIH,1,1,0,0,
2,I3,1,TOL,SUM,1,0,0,0,
2,I3,1,INT,BLC,1,0,0,0,
2,I3,1,TOL,REM,5,0,0,0,
2,I3,1,OC,REE,1,0,0,0,
2,I3,1,TOL,AMB,0,0,0,1,
2,I3,1,NC,IRO,0,0,1,0,
2,I3,2,INT,SAS,3,0,0,0,
2,I3,2,OC,WHA,6,1,0,0,
2,I3,2,Hic,PIH,3,0,0,0,
2,I3,2,TOL,AMB,0,0,0,2,
2,I3,2,INT,TUP,1,0,0,0,
2,I3,2,INT,BLC,1,0,0,0,
2,I3,2,NC,IRO,1,0,0,0,
2,I3,2,TOL,REM,6,0,0,0,
2,I3,3,INT,TUP,25,0,0,0,
2,I3,3,OC,WHA,6,0,0,0,
2,I3,3,INT,SAS,1,0,0,0,
2,I3,3,Hic,PIH,1,0,0,0,
2,I3,3,TOL,SUM,1,0,0,0,
2,I3,3,TOL,REM,3,0,0,0,
2,I3,3,OC,REE,1,0,0,0,
2,I3,4,INT,SAS,9,3,0,0,
2,I3,4,TOL,SUM,0,0,0,1,
2,I3,4,Xoak,BLO,1,0,0,0,
2,I3,4,OC,WHA,9,5,0,0,
2,I3,4,OC,BLG,0,1,0,0,
2,I3,4,INT,TUP,44,1,0,0,
2,I3,4,NC,MUS,0,0,1,0,
2,I3,4,Hic,BIH,1,0,0,0,
2,I3,4,TOL,REM,16,0,0,0,
2,I3,4,INT,BLC,2,0,0,0,
2,I3,4,NC,ERB,1,0,0,0,
2,I3,4,NC,IRO,0,0,1,0,
2,I5,1,INT,TUP,1,0,0,0,
2,I5,1,XOak,CHO,1,0,0,0,
2,I5,1,INT,SAS,3,0,0,0,
2,I5,1,TOL,REM,3,0,0,0,
2,I5,2,OC,WHA,2,0,0,0,
2,I5,2,TOL,REM,22,0,0,0,
2,I5,2,Moak,NRO,1,1,1,0,
2,I5,2,XOak,CHO,1,0,0,0,
2,I5,2,INT,TUP,2,0,0,0,
2,I5,2,INT,SAS,2,0,0,0,
2,I5,3,TOL,REM,15,0,0,0,
2,I5,3,Hic,HIC,1,0,0,0,
2,I5,3,MOak,WHO,1,0,0,0,
2,I5,3,XOak,CHO,2,0,0,0,
2,I5,4,INT,BLC,1,0,0,0,
2,I5,4,INT,TUP,1,0,0,0,
2,I5,4,INT,SAS,2,0,0,0,
2,I5,4,TOL,REM,17,0,0,0,
2,J3,1,OC,WHA,9,0,0,0,
2,J3,1,Xoak,BLO,1,0,0,0,
2,J3,1,TOL,REM,1,0,0,0,
2,J3,1,INT,TUP,2,0,0,0,
2,J3,1,INT,SAS,0,1,0,0,
2,J3,2,INT,TUP,1,0,0,0,
2,J3,2,TOL,SUM,1,0,0,0,
2,J3,3,INT,SAS,2,0,0,0,
2,J3,3,TOL,SUM,0,0,0,2,
2,J3,3,OC,WHA,1,0,0,0,
2,J3,3,INT,TUP,3,0,0,0,
2,J3,4,OC,WHA,5,0,0,0,
2,J3,4,Hic,BIH,1,0,0,0,
2,J5,1,TOL,REM,0,1,0,0,
2,J5,1,INT,SAS,2,0,0,0,
2,J5,2,TOL,REM,1,0,0,0,
2,J5,2,INT,SAS,0,0,1,0,
2,J5,3,TOL,REM,3,0,0,0,
2,J5,3,XOak,CHO,3,0,0,0,
2,J5,3,INT,TUP,1,0,0,0,
2,J5,3,OC,HAW,1,0,0,0,
2,J5,3,TOL,REM,3,0,0,0,
2,J6,1,XOak,CHO,4,0,0,0,
2,J6,1,INT,SAS,14,0,0,0,
2,J6,1,NC,DOG,2,0,0,0,
