year12,year13,year14,Unit,Tree,Treecode,shelter,clear,removed,squirrel,wo,buried,eaten,germ,missed,dist,az,micro
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,1,3.4,285,NONE
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,1,3.4,285,NONE
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,1,3.4,285,NONE
0,0,0,5,M5-4,7,0,0,1,1,0,0,1,0,1,3.4,285,NONE
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,1,4.8,10,NONE
0,0,0,5,M5-4,7,0,0,1,1,0,1,1,0,1,7.4,10,NONE
0,0,0,5,M5-4,7,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,NA,2.2,50,BOT
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,1,0,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,1,0,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,1,0,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,0.643,304,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,0.645,238,NA
0,0,0,6,M6-12,8,1,0,1,1,0,1,0,0,0,0.711,8,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,1,0,0,0.762,10,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,0.834,136,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,0.837,130,NA
0,0,0,6,M6-12,8,1,0,1,1,0,1,0,0,0,0.884,4,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,1.067,234,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,1.088,176,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,1.229,176,NA
0,0,0,6,M6-12,8,1,0,1,0,0,1,1,0,0,1.301,130,NA
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,1.5,45,BOT
0,0,1,6,M6-12,8,1,0,1,0,0,0,1,0,0,1.55,45,BOT
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,1.594,136,NA
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,1.6,65,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,1.75,70,NONE
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,1.892,150,NA
0,1,0,6,M6-12,8,1,0,1,0,1,0,1,0,0,1.9,125,BOT
0,0,0,6,M6-12,8,1,0,1,0,0,0,0,0,0,1.993,134,NA
0,1,0,6,M6-12,8,1,0,1,1,1,0,1,0,0,2,150,NONE
0,1,0,6,M6-12,8,1,0,1,1,1,0,1,0,0,2,150,NONE
0,0,1,6,M6-12,8,1,0,1,1,0,0,1,0,0,3.05,250,NONE
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,3.3,75,NONE
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,3.35,130,LOG
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,3.4,320,LOG
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,4.75,295,LOG
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,4.75,295,LOG
0,1,0,6,M6-12,8,1,0,1,0,1,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,1,0,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,4.8,175,BUSH
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,4.8,175,BUSH
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,4.9,295,LOG
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,5.15,200,NONE
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,5.3,295,LOG
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,6.7,95,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,6.7,95,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,6.8,55,STUMP
0,0,1,6,M6-12,8,1,0,1,0,0,0,1,0,0,6.8,55,STUMP
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,7.2,230,STUMP
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,7.2,230,STUMP
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,7.2,230,STUMP
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,7.2,230,STUMP
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,7.25,85,NONE
0,1,0,6,M6-12,8,1,0,1,1,1,0,1,0,0,7.5,280,NONE
0,0,1,6,M6-12,8,1,0,1,1,0,0,1,0,0,7.8,295,LOG
0,0,1,6,M6-12,8,1,0,1,0,0,0,1,0,0,7.85,105,NONE
0,0,1,6,M6-12,8,1,0,1,1,0,0,1,0,0,7.85,105,NONE
0,1,0,6,M6-12,8,1,0,1,1,0,1,1,0,0,8.4,230,NONE
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,8.8,290,LOG
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,8.8,135,NONE
0,1,0,6,M6-12,8,1,0,1,0,0,1,1,0,0,9.3,290,TREETOP
0,0,1,6,M6-12,8,1,0,1,1,0,0,1,0,0,9.4,295,LOG
0,1,0,6,M6-12,8,1,0,1,1,1,1,1,0,0,9.6,12,BOT
0,0,0,6,M6-12,8,1,0,1,0,0,1,0,0,0,9.693,104,NA
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,9.8,230,STUMP
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,9.8,230,STUMP
0,1,0,6,M6-12,8,1,0,1,0,1,0,1,0,0,9.9,305,TREETOP
0,0,1,6,M6-12,8,1,0,1,1,0,0,1,0,0,10.9,240,LOG
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,11.2,300,BOT
0,1,0,6,M6-12,8,1,0,1,0,1,0,1,0,0,11.3,250,NONE
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,11.9,190,BOT
0,1,0,6,M6-12,8,1,0,1,1,1,0,1,0,0,11.9,190,BOT
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,12.1,225,STUMP
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,12.1,225,STUMP
0,0,1,6,M6-12,8,1,0,1,1,0,0,1,0,0,12.3,225,BOT
0,1,0,6,M6-12,8,1,0,1,1,0,0,1,0,0,13,190,NONE
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,13.1,270,BOT
0,1,0,6,M6-12,8,1,0,1,0,1,1,1,0,0,13.2,210,NONE
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,13.95,270,BOT
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,14,210,BOT
0,1,0,6,M6-12,8,1,0,1,0,0,1,1,0,0,14,215,BOT
0,1,0,6,M6-12,8,1,0,1,0,0,1,1,0,0,14.9,200,NONE
0,1,0,6,M6-12,8,1,0,1,0,1,0,1,0,0,15.1,325,NONE
0,0,1,6,M6-12,8,1,0,1,0,0,0,1,0,0,15.3,275,TREETOP
0,0,1,6,M6-12,8,1,0,1,0,0,0,1,0,0,15.4,230,BUSH
0,1,0,6,M6-12,8,1,0,1,1,1,0,1,0,0,15.5,325,NONE
0,1,0,6,M6-12,8,1,0,1,0,1,0,1,0,0,16.8,330,BOT
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,17.05,195,NONE
0,1,0,6,M6-12,8,1,0,1,1,1,0,1,0,0,17.2,300,NONE
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,17.4,115,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,17.5,85,NONE
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,17.8,260,LOG
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,19.5,215,TREETOP
0,0,1,6,M6-12,8,1,0,1,1,1,0,1,0,0,19.9,300,BOT
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,19.9,180,NONE
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,20.75,225,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,21.05,175,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,21.15,225,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,21.15,225,BOT
0,0,1,6,M6-12,8,1,0,1,0,1,0,1,0,0,22.15,165,NONE
0,1,0,6,M6-12,8,1,0,1,0,0,0,1,0,0,23.6,210,NONE
0,0,1,6,M6-12,8,1,0,1,0,0,0,1,0,0,425,250,NONE
0,0,0,6,M6-12,8,1,0,1,1,0,0,1,0,1,24.3,290,NONE
0,1,0,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,1,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,1,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,1,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,1,1,1,1,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,1,0,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
